loan_status,loan_amnt,int_rate,grade,emp_length,home_ownership,annual_inc,age
0,3000,14.35,C,1,RENT,25200,26
0,3500,14.27,C,0,RENT,34000,22
0,20000,7.49,A,14,RENT,54833.52,52
0,12800,9.91,B,12,MORTGAGE,262000,32
0,9500,13.99,C,29,MORTGAGE,72000,27
0,8000,7.88,A,3,MORTGAGE,84000,22
0,5000,6.76,A,19,MORTGAGE,83004,25
0,6400,16.29,D,0,RENT,29120,25
0,7000,5.42,A,5,RENT,45000,43
0,12000,10.99,B,1,RENT,82560,25
0,20000,15.58,D,4,RENT,65004,52
0,13000,10.65,B,18,MORTGAGE,95000,36
0,6500,6.03,A,5,OWN,42000,23
0,10000,9.63,B,9,MORTGAGE,40704,32
0,7000,6.92,A,3,RENT,60000,25
0,18000,7.51,A,5,MORTGAGE,84780,27
0,7000,12.69,B,1,RENT,25000,21
0,12100,5.99,A,5,MORTGAGE,105000,32
0,17000,12.99,C,9,RENT,170000,39
0,3525,5.42,A,5,MORTGAGE,103000,34
0,9600,5.79,A,1,MORTGAGE,65000,29
0,2000,5.42,A,16,MORTGAGE,35000,30
0,16000,8.9,A,5,MORTGAGE,60000,62
0,2000,14.72,C,9,RENT,33204,23
0,4000,13.61,C,1,RENT,36000,34
0,5875,12.69,B,4,RENT,40000,26
0,35000,13.99,C,16,MORTGAGE,205000,24
0,7500,6.54,A,0,MORTGAGE,103500,25
0,1200,11.71,B,8,RENT,58700,23
0,12000,,B,3,MORTGAGE,68500,22
0,8875,14.65,C,0,RENT,33000,27
0,2100,7.14,A,,OWN,19200,30
0,6850,,B,6,RENT,42000,25
0,6000,9.99,B,3,RENT,74500,25
0,21400,15.23,C,18,MORTGAGE,90000,32
0,1000,13.72,C,0,MORTGAGE,30000,23
0,6000,7.14,A,3,RENT,19200,25
0,7000,,B,,MORTGAGE,28296,23
0,11000,8.9,A,5,MORTGAGE,47000,38
0,11975,9.99,B,3,RENT,30000,33
0,3300,15.65,D,4,RENT,33600,26
0,10000,12.99,C,10,RENT,72345,25
0,12000,7.51,A,3,MORTGAGE,88500,23
0,3500,13.98,C,12,RENT,48000,23
0,6000,14.72,C,5,MORTGAGE,25000,28
0,2500,13.49,C,3,RENT,50000,32
0,15250,14.35,C,13,MORTGAGE,204000,26
0,7200,6.62,A,7,MORTGAGE,50000,26
0,3600,11.99,B,0,RENT,50000,34
0,10000,5.42,A,4,MORTGAGE,38400,22
0,3600,11.71,B,4,RENT,52000,29
0,4300,9.63,B,1,RENT,30000,24
0,8000,6.17,A,2,RENT,40000,24
0,3150,5.79,A,2,RENT,42000,25
0,25000,15.58,D,2,MORTGAGE,50000,24
0,20000,8.88,B,9,MORTGAGE,150000,25
0,5500,11.71,B,0,RENT,55000,23
0,8000,7.51,A,19,MORTGAGE,51000,28
0,3000,5.99,A,2,MORTGAGE,91000,27
0,4200,15.23,C,0,RENT,21600,23
0,7200,10.59,B,3,MORTGAGE,35000,26
0,6925,7.88,A,3,RENT,39500,30
0,1200,7.49,A,1,MORTGAGE,74000,32
0,3000,11.49,B,4,RENT,23000,34
0,5000,6.76,A,,MORTGAGE,40800,28
0,7475,5.42,A,5,MORTGAGE,40500,36
0,4000,7.51,A,5,MORTGAGE,19200,26
0,6000,,B,13,MORTGAGE,75000,39
0,6500,7.29,A,15,RENT,53000,39
0,18000,7.51,A,15,MORTGAGE,65000,27
0,4500,13.11,C,3,RENT,50000,30
0,4100,13.49,C,0,RENT,20000,23
0,13250,11.71,B,2,OWN,35000,37
0,8000,12.68,C,14,MORTGAGE,35000,29
0,6925,15.99,D,13,RENT,40000,26
0,19200,16.77,D,0,RENT,87500,34
0,14825,15.62,D,12,MORTGAGE,58000,22
0,6000,13.72,C,4,RENT,49200,21
0,7000,10.65,B,3,RENT,52000,23
0,12000,7.49,A,7,MORTGAGE,56500,36
0,8000,12.69,B,5,MORTGAGE,38000,23
0,6500,9.63,B,5,MORTGAGE,40500,25
0,25000,,B,15,RENT,65000,30
0,25000,10.74,B,5,MORTGAGE,140000,24
0,4000,14.27,C,6,MORTGAGE,50000,30
0,8000,5.99,A,2,MORTGAGE,88000,24
0,4650,10.99,B,2,RENT,48000,22
0,8000,7.29,A,3,OWN,32800,23
0,6000,7.14,A,4,MORTGAGE,100000,32
0,8000,6.62,A,7,MORTGAGE,70000,28
0,10000,14.65,C,4,RENT,43000,26
0,24000,7.88,A,18,MORTGAGE,83004,22
0,11200,14.27,C,10,OWN,46000,30
0,12000,6.92,A,19,MORTGAGE,145000,22
0,1800,5.42,A,5,OWN,27996,29
0,7200,,C,13,OWN,75000,26
0,10125,15.23,C,23,MORTGAGE,300000,28
0,12000,11.71,B,0,RENT,50000,21
0,10000,5.42,A,3,MORTGAGE,96000,26
0,5000,6.62,A,11,MORTGAGE,138000,28
0,4800,7.29,A,,OWN,12000,38
0,21000,11.99,B,8,MORTGAGE,175000,23
0,6500,13.98,C,26,RENT,55404,21
0,4800,14.54,D,5,RENT,33000,23
0,12000,7.49,A,1,RENT,73000,25
0,20900,12.69,B,2,RENT,82000,23
0,6300,11.71,B,2,RENT,30000,21
0,10000,15.95,D,5,RENT,44000,22
0,7200,11.14,B,0,RENT,60000,26
0,3000,,A,2,RENT,48000,25
0,10000,7.9,A,6,RENT,66000,27
0,12000,7.42,A,6,RENT,48672,23
0,11000,15.99,D,1,RENT,97500,27
0,14000,11.12,B,11,OWN,38000,21
0,7000,13.35,C,4,RENT,47000,38
0,5000,9.99,B,0,RENT,20520,30
0,6200,,A,14,MORTGAGE,65000,30
0,14000,6.92,A,3,RENT,42000,26
0,5050,5.42,A,13,MORTGAGE,69900,25
0,25000,11.12,B,14,MORTGAGE,138000,34
0,21000,9.99,B,5,MORTGAGE,136000,40
0,6000,18.07,D,0,RENT,21600,27
0,10000,16.77,D,12,RENT,44000,27
0,5600,11.49,B,9,MORTGAGE,59000,21
0,16000,8.49,A,0,MORTGAGE,150000,42
0,8000,10,B,1,RENT,30000,26
0,8000,,D,10,MORTGAGE,54000,37
0,6000,15.21,D,3,MORTGAGE,38000,29
0,9250,9.99,B,,RENT,29736,33
0,24000,10.99,B,3,MORTGAGE,130000,27
0,6000,11.49,B,3,RENT,84000,29
0,8000,9.25,B,24,RENT,30000,24
0,24000,10.99,B,3,RENT,60000,25
0,6400,8.49,A,2,MORTGAGE,50000,23
0,12000,12.42,B,6,MORTGAGE,77000,24
0,24000,19.03,E,0,MORTGAGE,85000,28
0,6000,10.65,B,11,RENT,69500,22
0,20000,6.91,A,2,RENT,98000,33
0,7200,17.58,D,11,RENT,40000,22
0,5000,,D,0,RENT,15000,22
0,13000,10.38,B,0,MORTGAGE,43800,25
0,6000,6.99,A,4,RENT,37920,24
0,6000,6.62,A,2,RENT,18000,22
0,15000,10.99,B,4,MORTGAGE,87000,29
0,10000,12.69,B,11,RENT,51000,37
0,6000,11.99,B,2,RENT,65000,23
0,7000,15.99,D,0,RENT,60000,24
0,13750,11.71,B,3,MORTGAGE,47500,24
0,20000,6.91,A,28,RENT,40000,27
0,8500,11.49,B,7,OWN,51996,36
0,3800,13.49,C,8,RENT,47000,26
0,5575,15.2,D,0,MORTGAGE,120000,50
0,5500,12.69,B,0,RENT,20000,27
0,1300,9.91,B,0,RENT,34400,33
0,4000,6.39,A,2,RENT,42000,33
0,7000,14.96,D,22,RENT,60000,22
0,4500,7.14,A,5,RENT,54100,24
0,15000,,D,3,MORTGAGE,58000,24
0,11000,6.62,A,1,RENT,53000,30
0,9000,6.62,A,5,MORTGAGE,84191,26
0,4000,7.29,A,0,RENT,48000,25
0,8000,,B,12,MORTGAGE,64000,24
0,16425,7.9,A,18,MORTGAGE,79536,28
0,7600,13.49,C,0,RENT,80000,36
0,11300,13.49,C,9,RENT,35000,21
0,9000,16.77,D,0,RENT,75000,27
0,8000,6.91,A,3,MORTGAGE,87996,26
0,5000,6.62,A,18,RENT,58000,36
0,10000,13.49,C,6,MORTGAGE,45600,36
0,2500,15.62,D,8,RENT,41500,22
0,18000,13.72,C,5,RENT,144500,22
0,6000,7.14,A,9,RENT,155000,30
0,24250,10.38,B,2,MORTGAGE,150000,24
0,5000,12.61,C,6,MORTGAGE,40000,25
0,28000,7.9,A,3,RENT,96000,28
0,12000,13.49,C,3,RENT,67200,25
0,9000,5.42,A,21,MORTGAGE,82000,31
0,10000,11.71,B,0,RENT,33200,27
0,6400,17.49,D,2,RENT,34200,26
0,25000,10,B,9,MORTGAGE,125000,24
0,11000,5.99,A,8,MORTGAGE,96000,24
0,2975,7.9,A,6,RENT,49800,21
0,2000,5.79,A,18,MORTGAGE,42000,34
0,4000,12.99,C,13,RENT,43000,25
0,24000,,B,16,OWN,88494.45,24
0,25000,15.57,D,2,MORTGAGE,102400,27
0,16000,14.22,C,2,RENT,91000,23
0,7000,15.27,C,4,RENT,50000,21
0,2000,7.66,A,2,RENT,30000,24
0,10000,10.99,B,4,OWN,38000,33
0,3200,8.49,A,1,RENT,55000,26
0,7200,7.49,A,5,MORTGAGE,40000,26
0,10000,6.62,A,8,OWN,85000,24
0,7000,8.9,A,13,OWN,160000,22
0,3250,6.76,A,3,MORTGAGE,48000,29
0,7000,7.51,A,0,RENT,24000,31
0,14000,14.27,C,5,MORTGAGE,86000,29
0,7000,13.23,C,0,RENT,40040,24
0,4000,,A,2,RENT,41160,24
0,5000,8.49,A,0,MORTGAGE,82500,23
0,2500,9.99,B,6,RENT,53000,33
0,7750,14.35,C,1,RENT,24000,26
0,5000,6.62,A,1,MORTGAGE,39396,22
0,9600,12.23,C,3,OWN,48000,29
0,24000,,A,13,RENT,65000,26
0,1000,9.91,B,36,OWN,50000,22
0,15000,6.54,A,14,MORTGAGE,74400,26
0,5000,7.29,A,40,OWN,60000,25
0,7000,,C,0,RENT,25000,40
0,18000,7.88,A,14,MORTGAGE,45000,21
0,20000,10.38,B,0,RENT,75000,25
0,24000,,A,1,MORTGAGE,105000,28
0,17400,10.37,B,1,RENT,96000,24
0,8400,,A,0,RENT,66000,24
0,11000,6.62,A,5,RENT,70000,26
0,4800,,A,0,RENT,24000,26
0,8000,11.71,B,8,RENT,85000,28
0,8000,6.99,A,18,MORTGAGE,65000,26
0,17325,11.99,B,1,MORTGAGE,114000,23
0,10000,10.62,B,14,RENT,60132,27
0,4000,14.09,D,4,RENT,42000,22
0,10000,13.23,C,1,RENT,51996,26
0,11300,,B,9,MORTGAGE,52000,24
0,13000,,B,4,MORTGAGE,52656,27
0,12000,12.99,C,17,MORTGAGE,150000,32
0,16000,14.27,C,2,RENT,85000,23
0,8000,5.79,A,0,MORTGAGE,64000,27
0,6275,6.91,A,0,OWN,135000,33
0,5500,11.49,B,5,MORTGAGE,35496,28
0,9750,16.77,D,0,RENT,24300,44
0,8000,6.91,A,7,MORTGAGE,150000,23
0,14400,5.79,A,0,MORTGAGE,145000,23
0,8000,9.91,B,5,OWN,24000,22
0,3000,15.58,D,0,OWN,35004,21
0,15250,12.98,C,,OWN,36000,28
0,12000,7.29,A,20,RENT,150000,30
0,10000,15.99,D,,MORTGAGE,52000,24
0,10800,,A,17,MORTGAGE,84000,38
0,4800,10.36,B,2,RENT,48600,23
0,35000,11.49,B,3,RENT,165000,28
0,7800,14.84,D,2,RENT,60000,34
0,3000,15.27,C,5,RENT,18000,24
0,11500,7.14,A,6,MORTGAGE,52000,27
0,3600,14.09,D,1,RENT,24996,21
0,5200,13.06,C,4,RENT,45000,35
0,8000,13.61,C,2,RENT,24000,36
0,18000,7.49,A,14,MORTGAGE,116000,27
0,10500,10.74,B,13,OWN,74000,30
0,4450,11.49,B,5,RENT,33600,24
0,6000,7.88,A,7,MORTGAGE,68000,24
0,12000,6.03,A,8,OWN,48000,22
0,6000,6.92,A,2,RENT,58000,22
0,18400,9.99,B,2,RENT,50000,22
0,16000,11.86,B,21,RENT,74337.72,24
0,15000,6.62,A,3,MORTGAGE,55000,24
0,12800,11.49,B,17,MORTGAGE,67422,29
0,1800,14.35,C,,RENT,12000,30
0,2400,5.42,A,2,MORTGAGE,27840,27
0,5000,13.49,C,3,RENT,38400,28
0,5000,11.49,B,5,RENT,48000,32
0,7200,6.62,A,6,OWN,74004,34
0,1000,9.62,B,17,OWN,45600,23
0,6000,12.42,B,5,RENT,42000,25
0,24000,10.74,B,,RENT,52000,25
0,3200,11.11,B,2,MORTGAGE,80004,35
0,2400,16.29,D,6,RENT,24000,21
0,18000,,A,12,RENT,56964,29
0,5125,14.84,D,2,MORTGAGE,189000,27
0,5000,,A,5,RENT,25000,24
0,15000,11.71,B,0,RENT,60000,22
0,23400,7.49,A,1,RENT,66960,22
0,6600,13.85,C,3,RENT,41000,26
0,10025,5.42,A,3,RENT,44966,25
0,14000,6.62,A,25,RENT,55000,25
0,6000,5.42,A,6,MORTGAGE,70000,21
0,3025,6.17,A,0,MORTGAGE,200000,24
0,10000,13.72,C,4,RENT,21000,22
0,20000,15.27,C,13,MORTGAGE,50000,25
0,18000,8.88,B,4,RENT,50000,34
0,3000,,A,1,OWN,64000,24
0,15000,11.49,B,17,MORTGAGE,62916,21
0,1000,7.49,A,31,MORTGAGE,39000,21
0,2000,5.42,A,14,MORTGAGE,59000,23
0,2000,14.79,C,2,RENT,50000,30
0,9200,10.99,B,3,OWN,30200,26
0,15000,12.68,C,6,RENT,110000,34
0,15000,7.66,A,11,MORTGAGE,110004,25
0,6500,10.37,B,2,RENT,42000,23
0,10175,12.69,B,13,MORTGAGE,45136,28
0,11200,13.99,C,7,MORTGAGE,66000,24
0,15000,14.35,C,0,MORTGAGE,103970,38
0,11100,16.77,D,5,MORTGAGE,55000,22
0,20050,17.58,D,7,RENT,67500,27
0,4000,5.99,A,1,MORTGAGE,45600,33
0,3600,13.61,C,18,RENT,38400,23
0,5400,15.95,E,2,RENT,75108,22
0,4375,6.62,A,8,MORTGAGE,30000,23
0,24000,6.91,A,2,MORTGAGE,92700,29
0,7000,11.86,B,0,RENT,40800,24
0,7000,5.79,A,2,MORTGAGE,96000,23
0,4200,7.29,A,4,RENT,61600,35
0,8800,7.88,A,1,RENT,93200,28
0,10000,,A,2,RENT,64583,36
0,16000,6.99,A,5,MORTGAGE,120000,24
0,1925,,B,5,MORTGAGE,27350,23
0,5000,10.99,B,18,MORTGAGE,98000,41
0,3500,9.63,B,4,RENT,63816,23
0,5000,12.42,B,,RENT,20400,22
0,16000,16.89,D,17,OWN,75000,27
0,5000,9.62,B,2,RENT,25000,27
0,7000,13.61,C,3,MORTGAGE,65000,24
0,1400,7.9,A,1,RENT,28800,29
0,7500,5.79,A,11,MORTGAGE,99300,33
0,12375,7.51,A,6,RENT,42000,26
0,24250,,B,3,RENT,87000,38
0,21250,15.95,D,4,RENT,65000,24
0,5000,12.98,C,12,MORTGAGE,106000,26
0,10000,12.69,B,4,RENT,45000,25
0,12000,8.49,A,0,RENT,95000,26
0,15000,12.69,B,5,RENT,75000,31
0,8300,8.9,A,44,RENT,50000,21
0,10000,,B,11,MORTGAGE,50000,30
0,7000,6.91,A,3,RENT,60000,22
0,22000,14.46,D,7,RENT,184992,24
0,4800,15.58,D,13,MORTGAGE,87000,41
0,35000,7.49,A,7,MORTGAGE,104000,29
0,3600,5.42,A,5,RENT,40000,21
0,2125,11.11,B,9,MORTGAGE,40000,24
0,35000,7.9,A,1,MORTGAGE,240000,27
0,5000,10.99,B,7,RENT,42000,24
0,15000,,B,1,MORTGAGE,141000,23
0,30000,5.99,A,6,RENT,105000,29
0,10000,14.27,C,13,MORTGAGE,94000,30
0,4000,6.76,A,8,MORTGAGE,67000,22
0,6000,10.59,B,0,RENT,50000,28
0,15000,7.51,A,12,MORTGAGE,87000,64
0,6000,14.72,C,3,RENT,46000,25
0,3625,6.17,A,0,MORTGAGE,58000,31
0,10000,7.51,A,6,MORTGAGE,54000,26
0,8500,6.17,A,5,MORTGAGE,28000,22
0,2000,11.36,B,4,RENT,132444,33
0,6500,7.14,A,4,MORTGAGE,95000,25
0,1500,7.49,A,3,RENT,42769,25
0,12000,11.49,B,4,RENT,75000,22
0,4500,11.86,B,5,MORTGAGE,61200,27
0,10000,12.73,C,5,MORTGAGE,160000,36
0,11000,,B,13,MORTGAGE,43200,36
0,11425,7.51,A,7,RENT,52500,27
0,17050,12.69,B,7,MORTGAGE,60000,36
0,6400,8.88,B,4,OWN,24000,24
0,12000,13.98,C,13,OWN,50000,25
0,2500,7.88,A,11,RENT,47544,27
0,1500,6.03,A,4,RENT,22968,28
0,12000,9.99,B,0,RENT,40000,26
0,11400,6.62,A,5,MORTGAGE,90000,33
0,12000,7.51,A,7,OWN,60000,28
0,5000,13.61,C,5,RENT,30000,38
0,7000,12.68,C,10,RENT,42000,22
0,4000,14.91,D,8,MORTGAGE,33996,24
0,12000,6.91,A,0,RENT,45000,43
0,11700,6.17,A,,MORTGAGE,77705.88,23
0,25000,11.86,B,10,MORTGAGE,115000,33
0,7000,5.79,A,4,RENT,60000,23
0,10800,10,B,1,MORTGAGE,65000,23
0,17500,15.95,D,1,RENT,32400,25
0,11500,5.79,A,5,RENT,62500,24
0,7500,10.59,B,3,MORTGAGE,52176,23
0,6000,6.99,A,33,MORTGAGE,120000,23
0,7200,10.59,B,31,MORTGAGE,43000,23
0,4350,6.03,A,,RENT,30000,22
0,3000,13.43,C,6,RENT,23004,33
0,25000,18.62,F,4,MORTGAGE,71007,28
0,8000,9.63,B,35,OWN,29894,39
0,9000,6.17,A,0,RENT,43200,23
0,10000,7.49,A,3,RENT,30000,23
0,18000,9.91,B,15,MORTGAGE,90000,25
0,9000,14.54,D,4,RENT,43200,22
0,6000,6.17,A,32,MORTGAGE,57006,26
0,4000,10.99,B,1,RENT,45576,32
0,5500,6.54,A,5,RENT,50000,39
0,13300,7.66,A,2,RENT,33000,24
0,17700,10.99,B,5,RENT,105600,31
0,2850,,A,2,MORTGAGE,114996,42
0,4000,10.59,B,7,RENT,38400,23
0,23000,9.62,B,9,RENT,68000,23
0,2400,10.37,B,1,MORTGAGE,38000,35
0,4400,5.42,A,2,MORTGAGE,71000,26
0,8400,11.99,B,9,RENT,51300,26
0,5000,5.42,A,12,MORTGAGE,52000,29
0,3775,11.71,B,6,MORTGAGE,55000,26
0,10000,13.99,C,0,MORTGAGE,285000,33
0,4000,5.42,A,12,MORTGAGE,53532,37
0,5000,7.88,A,2,RENT,50000,22
0,8525,6.54,A,2,RENT,51600,62
0,14000,14.83,D,34,RENT,50000,26
0,20000,12.99,C,26,MORTGAGE,120000,24
0,7500,10.99,B,2,RENT,47500,21
0,9000,,C,3,RENT,36000,22
0,10000,10.65,B,11,RENT,58000,34
0,14400,17.99,E,1,RENT,74000,23
0,24000,7.49,A,0,MORTGAGE,85000,23
0,2500,14.35,C,1,RENT,21600,35
0,5500,15.23,C,5,RENT,105000,28
0,6000,14.72,C,11,MORTGAGE,71000,33
0,2500,10.74,B,1,RENT,24000,24
0,3400,13.49,C,0,RENT,44000,34
0,12000,5.99,A,16,MORTGAGE,100000,26
0,15000,14.27,C,10,RENT,34800,22
0,6000,12.73,C,4,RENT,40000,27
0,2000,10.99,B,2,MORTGAGE,40000,23
0,8000,9.91,B,4,MORTGAGE,35000,35
0,9000,5.99,A,2,OWN,61425,28
0,13225,16.11,C,0,MORTGAGE,123000,27
0,15000,10.99,B,18,RENT,28000,22
0,3600,7.29,A,1,RENT,36000,24
0,29000,7.51,A,1,MORTGAGE,67000,26
0,10000,6.54,A,5,RENT,26400,24
0,4000,11.49,B,18,RENT,32004,32
0,3000,6.17,A,4,MORTGAGE,26400,28
0,6000,7.49,A,2,MORTGAGE,45000,23
0,3500,11.36,B,0,RENT,46344,29
0,7200,5.42,A,7,RENT,32000,21
0,16000,6.91,A,10,OWN,135000,23
0,3500,14.22,C,1,RENT,22608,35
0,5375,5.79,A,7,OWN,14400,25
0,3250,13.23,C,12,MORTGAGE,68000,28
0,5000,14.59,D,8,RENT,58880,22
0,8500,6.76,A,5,MORTGAGE,60900,55
0,2500,6.99,A,20,MORTGAGE,60000,22
0,18000,11.49,B,9,MORTGAGE,63000,34
0,3900,7.9,A,6,MORTGAGE,38100,26
0,6000,,A,20,RENT,61000,25
0,3200,12.68,C,0,MORTGAGE,37344,23
0,27050,14.54,D,1,MORTGAGE,70000,31
0,12000,9.91,B,5,RENT,33600,22
0,6000,9.63,B,22,RENT,16000,21
0,8000,7.88,A,6,RENT,38400,22
0,18000,12.42,B,12,RENT,90000,31
0,16000,13.98,C,5,RENT,55000,28
0,10200,16.89,D,0,RENT,70000,28
0,2200,,B,3,MORTGAGE,86015,43
0,4000,,C,0,RENT,86400,49
0,12000,10.65,B,3,RENT,110000,33
0,15000,11.12,B,6,RENT,51000,24
0,20400,10.37,B,6,RENT,69996,36
0,35000,7.9,A,0,RENT,120000,23
0,3900,5.99,A,6,MORTGAGE,73909,24
0,20000,13.11,C,15,RENT,130000,26
0,18000,10.99,B,7,MORTGAGE,90722,28
0,4500,12.98,C,0,OWN,13200,21
0,5000,11.86,B,0,RENT,30000,23
0,15000,10.38,B,1,MORTGAGE,72996,26
0,9450,16.29,D,16,RENT,29000,32
0,9900,5.99,A,4,MORTGAGE,90000,34
0,3000,,C,13,MORTGAGE,70000,27
0,2500,7.14,A,8,MORTGAGE,175000,29
0,6000,5.42,A,12,MORTGAGE,120000,30
0,1000,7.29,A,1,RENT,17000,27
0,9000,11.49,B,1,RENT,61000,30
0,7000,12.69,B,8,RENT,49000,31
0,1300,13.61,C,5,RENT,45000,24
0,5850,13.49,C,6,MORTGAGE,31200,38
0,4000,15.21,D,0,RENT,30000,22
0,10000,11.11,B,7,RENT,60000,35
0,3100,20.69,E,7,MORTGAGE,96000,37
0,6000,8.49,A,2,RENT,75000,29
0,27250,8.9,A,3,MORTGAGE,63200,25
0,18000,7.88,A,14,RENT,55000,40
0,3600,12.42,B,6,RENT,45000,27
0,8000,11.49,B,6,RENT,31200,23
0,2000,10.59,B,2,RENT,19200,23
0,28000,9.91,B,10,RENT,88000,22
0,1000,7.51,A,14,MORTGAGE,84000,36
0,11425,10.37,B,3,RENT,107806.4,23
0,8000,10.99,B,5,RENT,82000,26
0,2000,7.29,A,,MORTGAGE,31200,22
0,6000,6.62,A,28,MORTGAGE,38000,30
0,5000,9.91,B,5,MORTGAGE,36000,43
0,3700,5.42,A,13,MORTGAGE,63000,22
0,20000,10.38,B,4,RENT,88000,27
0,7000,9.63,B,6,MORTGAGE,66000,26
0,10000,7.51,A,2,RENT,72000,34
0,20000,7.51,A,,MORTGAGE,120000,27
0,24000,,E,3,RENT,125000,29
0,4500,7.49,A,21,OWN,41500,27
0,5000,,D,6,RENT,24000,30
0,9000,6.91,A,7,RENT,65000,37
0,25000,10.25,B,18,MORTGAGE,176000,28
0,4500,5.79,A,29,MORTGAGE,38000,22
0,6000,12.42,B,7,RENT,21000,29
0,4200,14.79,C,18,RENT,30996,35
0,13800,10.38,B,2,MORTGAGE,51492,25
0,9500,8.49,A,5,MORTGAGE,47300,24
0,20000,10.99,B,5,MORTGAGE,80000,36
0,4000,15.23,C,8,RENT,27600,28
0,5300,7.51,A,6,MORTGAGE,65304,27
0,10000,12.69,B,5,MORTGAGE,43200,23
0,10000,,A,11,MORTGAGE,105000,35
0,10000,5.99,A,4,MORTGAGE,325000,31
0,10000,7.9,A,2,RENT,72500,36
0,21725,15.62,D,25,RENT,60000,35
0,4000,6.62,A,5,MORTGAGE,97000,26
0,2500,7.49,A,14,MORTGAGE,22000,27
0,25000,9.25,B,36,OWN,190000,26
0,10400,9.91,B,0,MORTGAGE,110888,32
0,14650,12.61,C,0,RENT,60000,26
0,6000,11.12,B,0,MORTGAGE,33600,29
0,5500,10.75,B,3,RENT,64000,24
0,7000,15.96,C,7,RENT,34000,27
0,15000,16.02,D,2,RENT,72000,26
0,20000,,D,24,MORTGAGE,113000,24
0,3200,7.49,A,0,RENT,35000,29
0,3600,12.69,B,8,MORTGAGE,90000,23
0,6425,6.03,A,5,MORTGAGE,113000,27
0,5400,8.9,A,11,MORTGAGE,38000,25
0,20000,10.25,B,3,RENT,85000,25
0,3400,,B,3,RENT,11000,25
0,4400,,A,2,MORTGAGE,75996,37
0,3000,10.37,B,18,MORTGAGE,105000,35
0,4000,6.39,A,14,OWN,33600,45
0,23700,6.17,A,18,MORTGAGE,77065,27
0,4500,14.27,C,2,RENT,35000,22
0,18250,10.25,B,0,RENT,42504,23
0,12000,10.37,B,4,RENT,70000,25
0,4900,7.14,A,11,MORTGAGE,120000,23
0,2800,6.99,A,0,RENT,40800,24
0,10000,8.49,A,0,RENT,38000,28
0,7000,9.25,B,4,MORTGAGE,50000,22
0,7500,10.99,B,7,MORTGAGE,62000,31
0,9000,,C,16,RENT,62000,29
0,7200,9.99,B,2,RENT,27600,23
0,2600,7.9,A,3,RENT,100000,25
0,7000,7.14,A,3,MORTGAGE,33600,31
0,12000,5.79,A,5,MORTGAGE,125000,29
0,1500,12.42,B,0,RENT,80000,29
0,5000,13.49,C,3,RENT,33600,23
0,20000,9.25,B,3,RENT,125000,27
0,15000,8.49,A,7,MORTGAGE,90000,24
0,3000,9.25,B,7,MORTGAGE,90000,32
0,21500,10.62,B,16,RENT,132000,30
0,9000,7.9,A,6,RENT,26785,21
0,14750,12.99,C,6,MORTGAGE,42000,22
0,8000,19.42,E,0,MORTGAGE,50000,25
0,3000,13.85,C,1,RENT,16000,31
0,8400,17.27,D,16,RENT,41500,26
0,8000,6.91,A,5,RENT,25000,28
0,7125,6.99,A,,OWN,21600,21
0,14000,16.02,D,28,RENT,85000,37
0,10000,13.49,C,1,MORTGAGE,150000,29
0,22000,13.06,C,5,MORTGAGE,60000,23
0,7200,9.91,B,6,RENT,135000,25
0,6000,5.42,A,3,MORTGAGE,58000,24
0,3600,9.25,B,2,RENT,20000,27
0,18000,6.99,A,5,MORTGAGE,86100,34
0,5000,11.86,B,2,RENT,20000,22
0,3300,,A,1,RENT,40000,39
0,11500,7.14,A,2,MORTGAGE,56000,33
0,7200,5.42,A,5,RENT,60000,28
0,7300,8.49,A,13,RENT,96000,23
0,3500,8.9,A,14,MORTGAGE,47500,29
0,6000,6.54,A,2,RENT,30000,26
0,3500,7.88,A,3,MORTGAGE,48000,37
0,11000,10.38,B,5,OWN,55000,23
0,6000,7.66,A,7,MORTGAGE,52000,25
0,6500,,C,0,RENT,36000,22
0,5100,7.9,A,5,RENT,53000,24
0,6000,16.32,D,4,RENT,36000,23
0,3500,6.03,A,11,MORTGAGE,83000,27
0,9250,7.9,A,1,MORTGAGE,92700,22
0,5525,6.99,A,14,MORTGAGE,67200,23
0,9000,7.14,A,34,MORTGAGE,70000,32
0,7500,11.86,B,15,MORTGAGE,129996,25
0,9450,14.27,C,7,RENT,28800,32
0,10000,6.62,A,20,MORTGAGE,66000,41
0,2000,7.66,A,,MORTGAGE,72000,25
0,20000,,B,2,RENT,110000,23
0,12000,11.36,B,16,MORTGAGE,105000,23
0,24000,11.11,B,2,MORTGAGE,177160,25
0,9350,,B,1,RENT,83196,32
0,12000,6.91,A,3,RENT,82700,26
0,2000,,A,4,MORTGAGE,100000,30
0,12000,,A,5,OWN,24000,23
0,8800,10.59,B,2,RENT,145000,32
0,2100,,B,3,RENT,39000,27
0,3500,12.61,C,2,RENT,20640,38
0,3000,6.99,A,2,OWN,32000,22
0,14000,9.63,B,4,MORTGAGE,112000,32
0,18000,10.75,B,6,MORTGAGE,74000,28
0,3000,5.99,A,0,RENT,52000,23
0,7000,7.9,A,2,RENT,33000,23
0,7000,8.9,A,5,RENT,45000,26
0,9800,15.99,D,2,MORTGAGE,136000,23
0,12000,11.99,B,5,RENT,40000,31
0,3600,7.49,A,8,MORTGAGE,65000,23
0,8000,11.71,B,1,RENT,25000,26
0,10125,14.65,C,4,RENT,70000,24
